user,in_degree,out_degree,betweenness,pagerank
@sutoro620,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@santiagocalderon8908,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@smartguy1218jy,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@matiasmaidana6081,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@ngkyennhi6332,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@parkjuh7773,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@diemquynh1559,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@ccarlinhah,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@debrahogue9262,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@familiabighit530,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@BTSBEINGBTSYT,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@goosecin4420,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@kaenatsuki3066,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@jazmyncaparas7580,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@KEDKETS,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@nishwish1,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@eimanbibi9433,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@gabiou5632,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@arianasofiaari6719,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@xfionaaa,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@hanhnguyenthi6061,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@anniec1717,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@4my_self255,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@wmzii9154,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@minabtsa.r.m.y5060,0.0007292173067574136,0.0,0.0,0.0005933396325457958
@irinapaul4114,0.0009722897423432182,0.0,0.0,0.0005773725202481672
@liee471,0.0009722897423432182,0.0,0.0,0.0005666910876359961
@wherehaveallthejamsgone3371,0.0009722897423432182,0.0,0.0,0.0005529578171346333
@afrvs66,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@zilantekin3821,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@soukainajeon4735,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@jennimarquez5627,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@minminie7353,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@fansiska_l,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@ravannabtst4327,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@seoulrevival9154,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@brescorner7192,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@joyscorner,0.0007292173067574136,0.00024307243558580456,1.7729572252793914e-07,0.0005346467897994827
@bubstarzzz,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@atmeeyanagavelli88,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@stae995,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@barbie112829,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@hernandezmendozajuanacrist7083,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@YouTube_memevirus,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@kimgongjuarmyblink3831,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@a.r.m.ymoaengene6250,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@simplyme2794,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@callmekat.,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@praveenthapa3054,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@arzeus1116,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Annie-fy3ho,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@lauany1253,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@armyhosturantisibostur1661,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Little_baby_99,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@ninideukie5603,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@cyphervjk,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@RosmeriClaudio,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@Cookie-gz1py,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@andymmbrn3196,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@jolynjoestar3860,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@livelong8787,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@blackcat4443,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@youngforever7107,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@jooniemoongirl,0.0007292173067574136,0.0,0.0,0.0005346467897994827
@karinaramos7126,0.0007292173067574136,0.0,0.0,0.0005346467897994827
