user,in_degree,out_degree,betweenness,pagerank
@thxrosx9620,0.0013089005235602095,0.0,0.0,0.0018851484527131744
@cricketo9869,0.0005235602094240838,0.0,0.0,0.0018315956687628239
@charlottestreamstay4686,0.003141361256544503,0.0002617801047120419,8.225612088359526e-07,0.0018133198264537178
@Kangggggggggggj,0.003141361256544503,0.0,0.0,0.0018133198264537178
@mariee__123,0.003141361256544503,0.0,0.0,0.0017444875251360205
@zusrikushikuto4036,0.003141361256544503,0.0,0.0,0.0017444875251360205
@theemperor5004,0.0020942408376963353,0.0,0.0,0.0016817471712546924
@prettygirl3995,0.002879581151832461,0.0,0.0,0.001572406771841778
@polar595,0.002617801047120419,0.0,0.0,0.0015379906211829295
@lalisa-976,0.002617801047120419,0.0002617801047120419,6.854676740299604e-07,0.0014691583198652323
@FizzPopperz,0.0007853403141361258,0.0,0.0,0.001271799337066694
@alfranciskitonelia3943,0.0020942408376963353,0.0,0.0,0.001262661415912141
@blocdebunker3491,0.0010471204188481676,0.0,0.0,0.0012350987061192074
@melonphi7111,0.0005235602094240838,0.0,0.0,0.0011688990484915042
@PrimaditaR,0.0020942408376963353,0.0,0.0,0.0011594129639355955
@ilubyoO,0.0018324607329842934,0.0,0.0,0.001124996813276747
@theresajane8437,0.0020942408376963353,0.0,0.0,0.0011020527128375146
@maotka636,0.0013089005235602095,0.0,0.0,0.0010821545861164667
@edgarpatino6735,0.0010471204188481676,0.0,0.0,0.0010607334725363264
@ΚΩΝΣΤΑΝΤΙΝΑΛΟΥΚΑ-τ1κ,0.0018324607329842934,0.0,0.0,0.0010561645119590499
@shairykarol5942,0.0005235602094240838,0.0002617801047120419,4.798273718209723e-07,0.001017891245376046
@revotv6987,0.0013089005235602095,0.0010471204188481676,1.9193094872838892e-06,0.0010133222847987693
@TUDOLEGENDADO,0.0015706806282722516,0.0,0.0,0.0010003272477200613
@ninisgummysmile8805,0.0015706806282722516,0.0,0.0,0.0009873322106413525
@blackpinkisbae8053,0.0015706806282722516,0.0002617801047120419,4.112806044179763e-07,0.0009873322106413525
@thehamtori3115,0.0015706806282722516,0.0,0.0,0.0009873322106413525
@wemeetagainpeople1869,0.0005235602094240838,0.0,0.0,0.0009690037403790161
@hmward-fd4le,0.0013089005235602095,0.0,0.0,0.0009659110970612124
@banbandol3064,0.0013089005235602095,0.0,0.0,0.0009552005402711424
@tarissashonda2538,0.0013089005235602095,0.0,0.0,0.0009271669082446956
@mrpiggy4031,0.0015706806282722516,0.0,0.0,0.0009184999093236557
@royalvaj7350,0.0005235602094240838,0.0,0.0,0.000901647756320792
@cloudymoons4,0.0002617801047120419,0.0,0.0,0.0008802266427406518
@blinkkpoper4273,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@carolynecaceres6705,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@justmari9879,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@amielgabriel2111,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@gifhdib,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@maxinnevermosa6808,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@Jimmy0715,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@mariel7453,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@yie3484,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@2I.E.M,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@goldensugakookie2987,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@armyblinksaresuperior1102,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@Fimby14,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@fgfgh5707,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@btsornothing6193,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@glennm7492,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@ruby5289,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@kristinegailrodeo7466,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@Thebestlilies.,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@kimmarijiminvazquez3233,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@ruthcardona9269,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@springbhutia9131,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@hiii1-t5n,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@JellyBaby-qs5rn,0.0013089005235602095,0.0,0.0,0.0008496676080059585
@shoockedyoostrich4014,0.0013089005235602095,0.0,0.0,0.0008496676080059585
